Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P47756,CAPZB,Homo sapiens (Human),0.881937485,1,0.455402909,0.298485626,0.194561411,0
P47985,UQCRFS1,Homo sapiens (Human),0,0.069188963,0.387329646,1,0.743583072,0.153415951
P48047,ATP5O,Homo sapiens (Human),0,0.07723589,0.467109699,1,0.725919856,0.207117726
P48059,LIMS1,Homo sapiens (Human),1,0.850164761,0.385961513,0.286850392,0.184483986,0
P48147,PREP,Homo sapiens (Human),0.340505492,1,0.1622822,0,0.722754211,0.008357618
P48426,PIP4K2A,Homo sapiens (Human),1,0.786859544,0.469128393,0.17942125,0.253650229,0
P48444,ARCN1,Homo sapiens (Human),0.599366171,0.990001466,0.495061028,0.961365291,1,0
P48449,LSS,Homo sapiens (Human),0.319763957,1,0.788453005,0.550688228,0.550389241,0
P48509,CD151,Homo sapiens (Human),0.814661716,1,0.577192333,0.226789052,0.251514824,0
P48556,PSMD8,Homo sapiens (Human),0,0.135595494,0.095509384,0.376900395,1,0.621077303
P48643,CCT5,Homo sapiens (Human),0.778563932,1,0.359839492,0.262506893,0.269298398,0
P48681,NES,Homo sapiens (Human),0,0.074199475,0.181906092,0.369829187,0.86365945,1
P48723,HSPA13,Homo sapiens (Human),0.196312052,1,0.758156754,0.293323697,0.264018918,0
P48735,IDH2,Homo sapiens (Human),0,0.053667512,0.386850206,1,0.475790987,0.124715588
P48739,PITPNB,Homo sapiens (Human),0.314202698,0.832846363,0.268586716,0.451855018,1,0
P48960,CD97,Homo sapiens (Human),0.968586818,1,0.574619169,0.27414407,0.158877284,0
P49023,PXN,Homo sapiens (Human),0.731900414,1,0.370704036,0.236714494,0,0.03690669
P49184,DNASE1L1,Homo sapiens (Human),1,0.754640022,0.679655734,0.741133615,0.452766056,0
P49189,ALDH9A1,Homo sapiens (Human),0,0.118562838,0.435195638,1,0.506461366,0.087154045
P49207,RPL34,Homo sapiens (Human),0,0.773947728,0.834234085,0.582588317,1,0.435623769
P49257,LMAN1,Homo sapiens (Human),0.147104176,1,0.747703515,0.448845928,0.427690922,0
P49327,FASN,Homo sapiens (Human),0.352681507,0.69490012,0,0.318080363,1,0.280201651
P49368,CCT3,Homo sapiens (Human),0.654729092,1,0.28155354,0.191409489,0.45892103,0
P49406,MRPL19,Homo sapiens (Human),0,0.055960555,0.383243468,1,0.623453703,0.170599404
P49411,TUFM,Homo sapiens (Human),0,0.061177471,0.446567151,1,0.502547229,0.127960832
P49419,ALDH7A1,Homo sapiens (Human),0,0.06711977,0.361562259,1,0.480227925,0.120972101
P49458,SRP9,Homo sapiens (Human),0.347300101,1,0.526209861,0.088352384,0.504620563,0
P49585,PCYT1A,Homo sapiens (Human),0,0.657140435,0.658650327,0.928074037,1,0.471471174
P49588,AARS,Homo sapiens (Human),0.598765004,1,0,0.189236284,0.978910185,0.253326413
P49589,CARS,Homo sapiens (Human),0.641483606,1,0.979250758,0.768830305,0.523028428,0
P49590,HARS2,Homo sapiens (Human),0,0.080670389,0.422762824,1,0.583960884,0.173464886
P49591,SARS,Homo sapiens (Human),0.825312659,1,0.256946528,0.034573262,0.341325362,0
P49721,PSMB2,Homo sapiens (Human),0.831030467,1,0.401794563,0.362621534,0.349804418,0
P49748,ACADVL,Homo sapiens (Human),0,0.084821791,0.427774055,1,0.626916233,0.150691568
P49755,TMED10,Homo sapiens (Human),0.20317922,1,0.771825526,0.421836536,0.356959913,0
P49757,NUMB,Homo sapiens (Human),1,0.786976831,0.330386136,0.176315561,0.182126676,0
P49768,PSEN1,Homo sapiens (Human),0.869848014,1,0.563397104,0.234407696,0.223170655,0
P49773,HINT1,Homo sapiens (Human),0.486658777,1,0.293474222,0.163347101,0.322539512,0
P49821,NDUFV1,Homo sapiens (Human),0,0.072568123,0.403882672,1,0.580501856,0.155128102
P50148,GNAQ,Homo sapiens (Human),1,0.754868117,0.464798076,0.205980661,0.115114642,0
P50213,IDH3A,Homo sapiens (Human),0,0.0555642,0.413605332,1,0.530112252,0.132344665
P50281,MMP14,Homo sapiens (Human),0.715344814,1,0.536956783,0.222867437,0.217998179,0
P50395,GDI2,Homo sapiens (Human),0.807527563,1,0.346520087,0.163586208,0.085308676,0
P50402,EMD,Homo sapiens (Human),0.308711676,0.335215243,0.5823205,0.506050864,1,0
P50416,CPT1A,Homo sapiens (Human),0,0.357336138,0.611524045,1,0.757026158,0.018808508
P50454,SERPINH1,Homo sapiens (Human),0.204393259,1,0.926985857,0.412649188,0.258808808,0
P50502,ST13,Homo sapiens (Human),0.993679846,1,0.483872677,0.255635735,0.279422847,0
P50552,VASP,Homo sapiens (Human),0.941246633,1,0.465802207,0.439835582,0.418252314,0
P50570,DNM2,Homo sapiens (Human),0.272354786,0.243112281,0,0.344736061,1,0.455838926
P50583,NUDT2,Homo sapiens (Human),0,0.019941757,0.141047967,0.445141679,1,0.791792449
P50895,BCAM,Homo sapiens (Human),1,0.880756282,0.419493672,0.222908633,0.234869756,0
P50897,PPT1,Homo sapiens (Human),0.122536457,0.75010608,1,0.286748663,0.133513566,0
P50914,RPL14,Homo sapiens (Human),0,0.358365665,0.360411423,0.349302889,1,0.407518312
P50990,CCT8,Homo sapiens (Human),0.781952949,1,0.354075103,0.229331571,0.272519039,0
P50991,CCT4,Homo sapiens (Human),0.739810199,1,0.192362968,0.143822385,0.466221116,0
P50995,ANXA11,Homo sapiens (Human),0.140429302,0.334195744,0,0.132185657,1,0.111861175
P51114,FXR1,Homo sapiens (Human),0,0.171312172,0.188249554,0.508461948,1,0.865422741
P51116,FXR2,Homo sapiens (Human),0,0.16554756,0.105157165,0.256060464,1,0.995061926
P51148,RAB5C,Homo sapiens (Human),0.464555698,1,0.600598259,0.482536793,0.693889454,0
P51149,RAB7A,Homo sapiens (Human),0.450520656,1,0.723606906,0.363721196,0.277861971,0
P51151,RAB9A,Homo sapiens (Human),0.463196466,1,0.671015192,0.401582164,0.273940574,0
P51153,RAB13,Homo sapiens (Human),0.824968517,1,0.376185631,0.218627887,0.325132545,0
P51159,RAB27A,Homo sapiens (Human),0.469948944,1,0.55360495,0.367933331,0.432106842,0
P51398,DAP3,Homo sapiens (Human),0,0.111008494,0.413822164,1,0.602409308,0.131329568
P51553,IDH3G,Homo sapiens (Human),0,0.093193269,0.386035762,1,0.674246469,0.18563012
P51570,GALK1,Homo sapiens (Human),0,0.194664152,0.153308018,0.465545839,1,0.798360882
P51571,SSR4,Homo sapiens (Human),0.093693894,0.996576039,1,0.48100285,0.570493866,0
P51572,BCAP31,Homo sapiens (Human),0.36841345,1,0.626837872,0.314396148,0.148912179,0
P51636,CAV2,Homo sapiens (Human),0.883123383,1,0.644127174,0.296828454,0.213646327,0
P51659,HSD17B4,Homo sapiens (Human),0,0.232512975,0.717150337,0.848478,1,0.285035026
P51665,PSMD7,Homo sapiens (Human),0,0.281939065,0.368853212,0.527796492,0.843441333,1
P51687,SUOX,Homo sapiens (Human),0,0.257557578,0.548895721,1,0.446614517,0.085663536
P51688,SGSH,Homo sapiens (Human),0.196340351,0.852834275,1,0.448629799,0.246575328,0
P51798,CLCN7,Homo sapiens (Human),0.355904282,1,0.763835824,0.276749716,0.235488477,0
P51809,VAMP7,Homo sapiens (Human),0.37244625,1,0.564185863,0.171995679,0.139464515,0
P51911,CNN1,Homo sapiens (Human),1,0.613618003,0.16468038,0.053623501,0.011285365,0
P51970,NDUFA8,Homo sapiens (Human),0,0.041331949,0.392154728,1,0.519195952,0.154855544
P51991,HNRNPA3,Homo sapiens (Human),0,0.133328351,0.261878848,0.37508309,1,0.653028158
P52209,PGD,Homo sapiens (Human),0.678890833,1,0.260231044,0.151028448,0.368145267,0
P52272,HNRNPM,Homo sapiens (Human),0,0.124734973,0.207717729,0.382978523,0.840473249,1
P52292,KPNA2,Homo sapiens (Human),0.887570522,1,0.170763442,0,0.60926088,0.677973581
P52306,RAP1GDS1,Homo sapiens (Human),0.397826364,1,0.493298839,0.641451849,0.679956012,0
P52565,ARHGDIA,Homo sapiens (Human),0.7420922,1,0.417647787,0.224506684,0.080774576,0
P52597,HNRNPF,Homo sapiens (Human),0,0.090116337,0.267948443,0.505064229,1,0.965892205
P52630,STAT2,Homo sapiens (Human),0,0.06390605,0.214933791,0.511623653,0.973214803,1
P52758,HRSP12,Homo sapiens (Human),0,0.115413941,0.389288865,1,0.517732612,0.045240208
P52788,SMS,Homo sapiens (Human),0.425066569,1,0.053879337,0,0.326590574,0.092574662
P52789,HK2,Homo sapiens (Human),0,0.151497601,0.154880686,0.395580207,1,0.253129519
P52907,CAPZA1,Homo sapiens (Human),0.958194733,1,0.454721937,0.2154599,0.207407313,0
P52943,CRIP2,Homo sapiens (Human),1,0.993274863,0.274343044,0.108795425,0.039016548,0
P53004,BLVRA,Homo sapiens (Human),0.123661137,0.755882834,0,0.354394026,1,0.818350144
P53007,SLC25A1,Homo sapiens (Human),0,0.091650166,0.448292281,1,0.601700967,0.158029093
P53396,ACLY,Homo sapiens (Human),0.141481842,0.339572926,0,0.297763354,1,0.564992268
P53618,COPB1,Homo sapiens (Human),0,0.307440263,0.123083484,0.495210516,1,0.459099337
P53621,COPA,Homo sapiens (Human),0,0.347158212,0.15563103,0.517680409,1,0.586459116
P53634,CTSC,Homo sapiens (Human),0.211505764,1,0.977519374,0.328208723,0.196202912,0
P53680,AP2S1,Homo sapiens (Human),0.362602053,1,0.302933228,0.118633355,0.517711886,0
P53701,HCCS,Homo sapiens (Human),0,0.081017331,0.446561806,1,0.688659413,0.135856047
P53801,PTTG1IP,Homo sapiens (Human),0.32898147,1,0.694538908,0.240913124,0.354537892,0
P53814,SMTN,Homo sapiens (Human),0,0.118977562,0.200085561,0.47341896,0.707061364,1
P53985,SLC16A1,Homo sapiens (Human),1,0.932186307,0.518629474,0.294917836,0.265775345,0
P53990,IST1,Homo sapiens (Human),0.607936541,1,0.537752602,0.221493012,0.182640805,0
P54098,POLG,Homo sapiens (Human),0,0.084033156,0.452811181,1,0.604813709,0.177737232
P54136,RARS,Homo sapiens (Human),0.098540133,0.684210652,0,0.388673989,1,0.395291691
P54289,CACNA2D1,Homo sapiens (Human),1,0.777863225,0.455522171,0.199362337,0.215886444,0
P54577,YARS,Homo sapiens (Human),0.036455983,0.116747531,0,0.233210672,1,0.835325171
P54578,USP14,Homo sapiens (Human),0.532359279,1,0.466351456,0.487930071,0.49998321,0
P54707,ATP12A,Homo sapiens (Human),1,0.728790432,0.464875971,0.204814591,0.248812533,0
P54709,ATP1B3,Homo sapiens (Human),1,0.873204052,0.597627724,0.270157874,0.202050485,0
P54727,RAD23B,Homo sapiens (Human),0.604433055,1,0.164965654,0.112342829,0.489073068,0
P54802,NAGLU,Homo sapiens (Human),0.190630182,0.836292296,1,0.455418415,0.272972119,0
P54819,AK2,Homo sapiens (Human),0,0.0458423,0.411177327,1,0.328957915,0.052585628
P54852,EMP3,Homo sapiens (Human),1,0.927495265,0.589396586,0.53036011,0.444884237,0
P54886,ALDH18A1,Homo sapiens (Human),0,0.061621565,0.385126036,1,0.609129394,0.162174586
P54920,NAPA,Homo sapiens (Human),0.534113857,1,0.35432039,0.110141491,0.11849419,0
P55036,PSMD4,Homo sapiens (Human),0.060396795,0.334250614,0,0.283679951,1,0.55631588
P55072,VCP,Homo sapiens (Human),0.611098498,1,0.489248045,0.30048398,0.242115484,0
P55084,HADHB,Homo sapiens (Human),0,0.064268599,0.415456621,1,0.531160037,0.127700813
P55145,MANF,Homo sapiens (Human),0.246356804,1,0.642427585,0.280439381,0.131789597,0
P55209,NAP1L1,Homo sapiens (Human),0.492465628,1,0.160464498,0.596239658,0.660747378,0
P55268,LAMB2,Homo sapiens (Human),0.16587749,1,0.975463504,0.471382546,0.396176177,0
P55287,CDH11,Homo sapiens (Human),1,0.87165665,0.504926515,0.25125731,0.300632195,0
P55290,CDH13,Homo sapiens (Human),0.701444714,1,0.415661829,0.221643556,0.223326915,0
P55735,SEC13,Homo sapiens (Human),0.356890009,0.434106564,0,0.414648679,0.857225235,1
P55769,SNU13,Homo sapiens (Human),0,0.251949078,0.619124785,0.406645631,1,0.936099915
P55786,NPEPPS,Homo sapiens (Human),0.498673919,0.926730934,0.698566862,1,0.721202512,0
P55795,HNRNPH2,Homo sapiens (Human),0,0.126477336,0.2310744,0.395648119,0.802481332,1
P55809,OXCT1,Homo sapiens (Human),0,0.060787628,0.395446246,1,0.426902417,0.086849403
P55884,EIF3B,Homo sapiens (Human),0.287318737,1,0.248341568,0.431528733,0.950375739,0
P55957,BID,Homo sapiens (Human),0,0.121104838,0.398525238,1,0.802156609,0.100896273
P56181-2,#N/A,#N/A,0,0.066960954,0.457599079,1,0.390390769,0.069218726
P56192,MARS,Homo sapiens (Human),0,0.179621752,0.034340391,0.329206641,1,0.55534631
P56199,ITGA1,Homo sapiens (Human),1,0.719458452,0.399172,0.20017673,0.124915655,0
P56381,ATP5E,Homo sapiens (Human),0,0.07250343,0.315225985,1,0.573566092,0.202886571
P56385,ATP5I,Homo sapiens (Human),0,0.059658378,0.35953334,1,0.57721479,0.160955441
P56556,NDUFA6,Homo sapiens (Human),0,0.128186237,0.409361084,1,0.632049117,0.232653823
P56589,PEX3,Homo sapiens (Human),0,0.306132587,0.683395673,0.817560236,1,0.19144958
P57088,TMEM33,Homo sapiens (Human),0.292160673,1,0.728655011,0.367613342,0.378848827,0
P57105,SYNJ2BP,Homo sapiens (Human),0,0.308118424,0.669854123,1,0.714597282,0.119312325
P57737,CORO7,Homo sapiens (Human),0,0.053044938,0.464848201,1,0.324100999,0.075549615
P58335,ANTXR2,Homo sapiens (Human),0.880632639,1,0.624464407,0.363131174,0.156295671,0
P58557,YBEY,Homo sapiens (Human),0,0.076961733,0.418458738,1,0.962205796,0.186355818
P59768,GNG2,Homo sapiens (Human),1,0.839572078,0.462386467,0.163961061,0.141491108,0
P59998,ARPC4,Homo sapiens (Human),0.939290679,1,0.302621704,0.28020452,0.154189085,0
P60033,CD81,Homo sapiens (Human),1,0.909723871,0.49384103,0.226083427,0.10644763,0
P60174,TPI1,Homo sapiens (Human),0.737017411,1,0.329508712,0.171125368,0.124550746,0
P60228,EIF3E,Homo sapiens (Human),0,0.286755414,0.215350453,0.522415065,1,0.319528759
P60468,SEC61B,Homo sapiens (Human),0.181713071,1,0.905863619,0.44826861,0.25106365,0
P60602,ROMO1,Homo sapiens (Human),0,0.119636844,0.49965449,1,0.462100129,0.137228452
P60604,UBE2G2,Homo sapiens (Human),0.315918886,1,0.585562501,0.175953197,0.080689793,0
P60660,MYL6,Homo sapiens (Human),0.395832261,0.396974162,1,0.492519415,0.237753231,0
P60842,EIF4A1,Homo sapiens (Human),0,0.160097218,0.147122114,0.357132706,0.753975461,1
P60866,RPS20,Homo sapiens (Human),0,0.514745515,0.246217824,0.239605411,1,0.535050187
P60900,PSMA6,Homo sapiens (Human),0.749098628,1,0.375673777,0.355893552,0.482675324,0
P60903,S100A10,Homo sapiens (Human),1,0.844282813,0.272013679,0.148282207,0.09151479,0
P60953,CDC42,Homo sapiens (Human),0.908697649,1,0.457717603,0.259103358,0.153950197,0
P60981,DSTN,Homo sapiens (Human),0.8806434,1,0.175351074,0.016289418,0.140166811,0
P60983,GMFB,Homo sapiens (Human),0.554491227,1,0.444132042,0.221778378,0.150652112,0
P61006,RAB8A,Homo sapiens (Human),0.615033859,1,0.544700755,0.384486253,0.298218945,0
P61009,SPCS3,Homo sapiens (Human),0.190137808,1,0.853136492,0.432679245,0.331204709,0
P61011,SRP54,Homo sapiens (Human),0.085129714,0.234477603,0,0.293344163,0.621747244,1
P61019,RAB2A,Homo sapiens (Human),0.337413238,1,0.809657699,0.503595013,0.345119101,0
P61020,RAB5B,Homo sapiens (Human),0.642590315,1,0.508856145,0.438333659,0.594327725,0
P61026,RAB10,Homo sapiens (Human),0.55576338,1,0.531668722,0.422509751,0.351786566,0
P61077,UBE2D3,Homo sapiens (Human),0.346364842,0.760158352,0.094926986,0,1,0.181130327
P61081,UBE2M,Homo sapiens (Human),0.720218186,1,0.23565234,0.179043773,0.483403496,0
P61088,UBE2N,Homo sapiens (Human),0.693752624,1,0.32669264,0.194920391,0.191233667,0
P61106,RAB14,Homo sapiens (Human),0.558628588,1,0.455943998,0.347779919,0.380889624,0
P61158,ACTR3,Homo sapiens (Human),0.892386999,1,0.450727745,0.386610459,0.284290998,0
P61160,ACTR2,Homo sapiens (Human),0.754531275,1,0.475307766,0.201750112,0.296822213,0
P61163,ACTR1A,Homo sapiens (Human),0.040715593,0.988679883,1,0.419320863,0.59213678,0
P84077,ARF1,Homo sapiens (Human),0.75055859,1,0.379569636,0.216629888,0.30300257,0
P61221,ABCE1,Homo sapiens (Human),0,0.338905344,0.339012876,0.537599422,1,0.235943793
P61224,RAP1B,Homo sapiens (Human),0.894030092,1,0.547927172,0.301915556,0.107249536,0
P61225,RAP2B,Homo sapiens (Human),0.995170934,1,0.606545554,0.252301681,0.305562613,0
P61247,RPS3A,Homo sapiens (Human),0,0.319394341,0.232305523,0.3878757,1,0.772983251
P61266,STX1B,Homo sapiens (Human),0.982201989,1,0.602445572,0.316835624,0.14432744,0
P61313,RPL15,Homo sapiens (Human),0,0.421473656,0.578512079,0.512799483,1,0.359438668
P61353,RPL27,Homo sapiens (Human),0,0.702149687,0.804164785,1,0.702561873,0.264633967
P61421,ATP6V0D1,Homo sapiens (Human),0.421065747,1,0.671152155,0.222977383,0.130363201,0
P61513,RPL37A,Homo sapiens (Human),0.1101907,0.68921572,0.259422394,0,1,0.55275154
P61586,RHOA,Homo sapiens (Human),0.822489599,1,0.390593789,0.262593898,0.193176952,0
P61619,SEC61A1,Homo sapiens (Human),0,0.947794443,0.951379097,0.590255895,1,0.036097262
P61764,STXBP1,Homo sapiens (Human),0.970255341,1,0.437790723,0.144987936,0.132925213,0
P61769,B2M,Homo sapiens (Human),0.464157826,1,0.537888942,0.160882694,0.25601761,0
P61803,DAD1,Homo sapiens (Human),0.123881767,1,0.911513776,0.474440763,0.556877441,0
P61916,NPC2,Homo sapiens (Human),0.240505695,1,0.852139324,0.283843057,0.150842894,0
P61978,HNRNPK,Homo sapiens (Human),0,0.118195789,0.083854565,0.305956486,1,0.885307901
P61981,YWHAG,Homo sapiens (Human),0.758463241,1,0.361210869,0.212878135,0.214984322,0
P62070,RRAS2,Homo sapiens (Human),1,0.807920982,0.41528761,0.262524919,0.243260663,0
P62072,TIMM10,Homo sapiens (Human),0,0.067393868,0.437824758,1,0.328812088,0.089363343
P62081,RPS7,Homo sapiens (Human),0,0.717942385,0.311218241,0.223957326,1,0.643829954
P62136,PPP1CA,Homo sapiens (Human),1,0.857236225,0.363477276,0.20568253,0.312615985,0
P62140,PPP1CB,Homo sapiens (Human),0.916550786,0.754357649,0.158545866,0,1,0.077734275
P62158,CALM1; CALM2; CALM3,Homo sapiens (Human),1,0.920559673,0.490344487,0.236497488,0.092734475,0
P62166,NCS1,Homo sapiens (Human),0.719648011,1,0.739114505,0.858712909,0.435205934,0
P62191,PSMC1,Homo sapiens (Human),0,0.311358119,0.145084903,0.418208987,1,0.813573771
P62195,PSMC5,Homo sapiens (Human),0,0.16713607,0.147316571,0.44129999,0.919713892,1
P62241,RPS8,Homo sapiens (Human),0,0.3650191,0.282548332,0.544009654,1,0.607154879
P62244,RPS15A,Homo sapiens (Human),0,0.981409236,1,0.798722229,0.756586283,0.559524529
P62249,RPS16,Homo sapiens (Human),0,0.364596465,0.265735287,0.453375609,0.812747422,1
P62258,YWHAE,Homo sapiens (Human),0.771481356,1,0.348943765,0.208814288,0.131822463,0
P62263,RPS14,Homo sapiens (Human),0,0.266384762,0.154188369,0.295808732,1,0.482686162
P62266,RPS23,Homo sapiens (Human),0,0.158011423,0.158473504,0.644190609,1,0.506733411
P62269,RPS18,Homo sapiens (Human),0,0.442623479,0.456761148,0.932107087,1,0.544475146
P62277,RPS13,Homo sapiens (Human),0,0.365421149,0.22525766,0.292839143,1,0.476650305
P62280,RPS11,Homo sapiens (Human),0,0.302884625,0.266208865,0.556828088,1,0.869260501
P62330,ARF6,Homo sapiens (Human),1,0.741114639,0.317480526,0.222179946,0.085375553,0
P62333,PSMC6,Homo sapiens (Human),0,0.270993307,0.25151933,0.39878572,1,0.675377515
P62424,RPL7A,Homo sapiens (Human),0,0.610222351,0.926329605,0.871659933,1,0.610084152
P62701,RPS4X,Homo sapiens (Human),0,0.505565883,0.400033943,0.619511498,0.740779494,1
P62750,RPL23A,Homo sapiens (Human),0.658646316,1,0.415683451,0.229449984,0.057681246,0
P62753,RPS6,Homo sapiens (Human),0,0.236303219,0.211768667,0.537816269,1,0.572460868
P62805,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,Homo sapiens (Human),0,0.09106192,0.276438046,0.328932475,1,0.19981265
P62820,RAB1A,Homo sapiens (Human),0.449563176,1,0.492347129,0.24727487,0.186947087,0
P62826,RAN,Homo sapiens (Human),0.53248414,1,0.285384829,0,0.1435727,0.30710305
P62829,RPL23,Homo sapiens (Human),0,0.081206667,0.158965796,0.403334617,1,0.778982975
P62834,RAP1A,Homo sapiens (Human),1,0.918823414,0.519754605,0.230345846,0.12188265,0
P62841,RPS15,Homo sapiens (Human),0.098491926,1,0.726976914,0.561852026,0.135412995,0
P62847,RPS24,Homo sapiens (Human),0,0.234939519,0.051147872,0.41090945,0.724742355,1
P62851,RPS25,Homo sapiens (Human),0.04155747,0.598254982,0,0.386230739,1,0.09068821
P62854,RPS26,Homo sapiens (Human),0,0.251580013,0.291927775,0.490502578,1,0.6659935
P62857,RPS28,Homo sapiens (Human),0.785680991,1,0.330513472,0.194410977,0.273962393,0
P62873,GNB1,Homo sapiens (Human),1,0.769900643,0.434427072,0.159648561,0.146203949,0
P62879,GNB2,Homo sapiens (Human),1,0.789969809,0.397764734,0.153749997,0.088325255,0
P62888,RPL30,Homo sapiens (Human),0,0.752881824,0.635674746,0.732221104,1,0.426278452
P62899,RPL31,Homo sapiens (Human),0,1,0.697449576,0.451826608,0.762700662,0.134659425
P62906,RPL10A,Homo sapiens (Human),0.179331182,0.844820385,1,0.402262138,0.231356043,0
P62910,RPL32,Homo sapiens (Human),0,0.043387109,0.003978021,0.17011896,1,0.632037659
P62913,RPL11,Homo sapiens (Human),0,0.282703477,0.345002719,0.765190823,1,0.924422098
P62917,RPL8,Homo sapiens (Human),0,0.922661403,1,0.647318909,0.826911883,0.203435423
P62937,PPIA,Homo sapiens (Human),0.574719808,1,0.375117012,0.26462385,0.16838821,0
P62942,FKBP1A,Homo sapiens (Human),0.465647329,1,0.491135601,0.352865222,0.567841736,0
